Date,Open,High,Low,Close,Adj Close,Volume
2019-01-25,128.130005,128.449997,127.029999,128.229996,124.714401,7585100
2019-01-28,127.809998,129.149994,127.290001,128.990005,125.453560,6927700
2019-01-29,128.949997,130.470001,128.500000,130.330002,126.756828,6669300
2019-01-30,130.369995,132.190002,130.300003,131.639999,128.030914,7299300
2019-01-31,131.630005,135.190002,130.869995,133.080002,129.431427,17298100
2019-02-01,134.020004,134.690002,133.470001,134.199997,130.520721,9575200
2019-02-04,133.960007,134.149994,132.210007,132.880005,129.236923,7759000
2019-02-05,133.520004,133.880005,132.750000,132.880005,129.236923,6449800
2019-02-06,133.080002,133.570007,132.300003,133.000000,129.353622,5066100
2019-02-07,132.449997,132.639999,131.529999,132.050003,128.429672,6085300
2019-02-08,131.949997,132.460007,131.539993,132.399994,128.770065,4436700
2019-02-11,132.309998,132.669998,131.259995,132.000000,128.381042,4962200
2019-02-12,132.080002,134.300003,132.080002,134.160004,130.481827,6262300
2019-02-13,134.070007,134.979996,133.210007,134.449997,130.763870,7902200
2019-02-14,134.300003,134.820007,133.350006,134.309998,130.627701,3910400
2019-02-15,135.190002,136.410004,135.009995,136.380005,132.640945,6665000
2019-02-19,136.139999,136.380005,135.630005,135.690002,131.969879,5935500
2019-02-20,135.970001,136.729996,135.729996,136.350006,132.611801,6089800
2019-02-21,134.979996,135.789993,134.270004,135.419998,131.707275,6665500
2019-02-22,135.289993,136.639999,134.820007,136.600006,132.854935,5223900
2019-02-25,136.350006,137.490005,135.860001,136.199997,133.344437,6846600
2019-02-26,136.440002,136.960007,136.050003,136.110001,133.256332,5106900
2019-02-27,135.520004,136.250000,135.389999,135.869995,133.021347,4378100
2019-02-28,135.949997,137.949997,135.690002,136.639999,133.775223,10133200
2019-03-01,137.220001,138.610001,137.009995,138.350006,135.449356,5641600
2019-03-04,138.850006,139.410004,137.509995,138.479996,135.576630,8377700
2019-03-05,138.809998,139.139999,138.360001,138.770004,135.860550,6568900
2019-03-06,139.470001,139.649994,138.600006,139.089996,136.173843,6236900
2019-03-07,138.529999,139.119995,137.699997,138.240005,135.341690,6100400
2019-03-08,138.089996,139.300003,136.419998,138.059998,135.165436,7046700
2019-03-11,138.110001,139.029999,137.520004,138.559998,135.654953,6150400
2019-03-12,138.649994,140.000000,138.500000,139.179993,136.261963,5552900
2019-03-13,139.589996,139.839996,139.020004,139.410004,136.487137,6446900
2019-03-14,138.339996,138.800003,137.940002,138.020004,135.126282,8493600
2019-03-15,138.000000,138.259995,136.830002,137.600006,134.715103,11922500
2019-03-18,137.649994,137.779999,136.720001,137.169998,134.294113,7369600
2019-03-19,137.610001,138.820007,137.470001,138.440002,135.537476,5882500
2019-03-20,138.330002,138.509995,136.649994,137.289993,134.411591,5475700
2019-03-21,137.000000,138.779999,136.949997,138.100006,135.204605,5765100
2019-03-22,137.750000,138.389999,136.860001,136.910004,134.039566,6528800
2019-03-25,136.910004,137.009995,135.740005,136.610001,133.745834,4500300
2019-03-26,136.929993,139.270004,136.929993,138.570007,135.664764,4758600
2019-03-27,138.589996,139.479996,138.070007,138.699997,135.792038,6764900
2019-03-28,139.059998,139.460007,138.710007,138.880005,135.968262,4602100
2019-03-29,139.279999,139.880005,138.880005,139.789993,136.859161,7168400
2019-04-01,139.990005,140.289993,138.740005,138.979996,136.066147,5885200
2019-04-02,139.009995,139.009995,136.910004,137.710007,134.822784,5517800
2019-04-03,138.199997,138.240005,136.869995,137.169998,134.294113,5947000
2019-04-04,136.869995,137.009995,135.130005,135.570007,132.727661,5844600
2019-04-05,136.039993,136.580002,135.699997,136.179993,133.324860,4759700
2019-04-08,136.050003,136.509995,135.699997,136.139999,133.285706,4329600
2019-04-09,136.000000,136.259995,134.559998,135.570007,132.727661,5210300
2019-04-10,135.889999,136.130005,135.330002,135.580002,132.737442,4194100
2019-04-11,135.960007,136.179993,134.419998,135.210007,132.375214,4485200
2019-04-12,135.220001,136.350006,134.750000,135.979996,133.129044,5756800
2019-04-15,136.000000,136.789993,135.800003,136.520004,133.657730,5380900
2019-04-16,138.320007,140.699997,137.559998,138.020004,135.126282,10745700
2019-04-17,139.000000,140.149994,137.669998,138.520004,135.615799,9543700
2019-04-18,139.350006,140.240005,135.750000,137.520004,134.636780,10485300
2019-04-22,136.979996,138.490005,136.460007,137.830002,134.940277,4666500
2019-04-23,137.419998,140.850006,137.250000,139.899994,136.966873,5790500
2019-04-24,139.649994,140.139999,138.860001,139.199997,136.281540,5676300
2019-04-25,138.520004,139.770004,137.960007,139.649994,136.722107,5218100
2019-04-26,139.880005,140.520004,139.309998,140.389999,137.446594,4613600
2019-04-29,140.350006,140.429993,139.580002,139.839996,136.908127,4275200
2019-04-30,140.190002,141.449997,138.960007,141.199997,138.239609,6003700
2019-05-01,140.949997,142.350006,139.750000,141.949997,138.973877,6656300
2019-05-02,141.910004,142.149994,140.119995,141.279999,138.317932,8835600
2019-05-03,141.289993,142.089996,141.080002,142.009995,139.032623,5281600
2019-05-06,140.250000,142.240005,139.929993,142.089996,139.110947,5818900
2019-05-07,140.820007,141.380005,139.059998,139.970001,137.035385,6606700
2019-05-08,140.199997,140.919998,139.699997,139.789993,136.859161,4667300
2019-05-09,138.949997,139.320007,137.639999,138.729996,135.821396,5604200
2019-05-10,138.429993,139.250000,136.410004,139.050003,136.134689,4771600
2019-05-13,137.850006,138.059998,136.529999,137.199997,134.323471,5560000
2019-05-14,137.039993,137.839996,136.729996,136.820007,133.951447,7179400
2019-05-15,136.899994,137.490005,135.330002,136.910004,134.039566,6285100
2019-05-16,137.389999,139.190002,136.970001,138.210007,135.312302,6856000
2019-05-17,137.000000,139.029999,136.860001,138.610001,135.703903,6915300
2019-05-20,138.610001,138.960007,137.679993,138.419998,135.517899,4771100
2019-05-21,139.119995,139.570007,138.080002,138.119995,135.224167,4859000
2019-05-22,138.350006,138.949997,137.490005,138.759995,135.850754,5456800
2019-05-23,138.500000,139.850006,137.669998,139.789993,136.859161,6951800
2019-05-24,139.500000,139.500000,138.559998,138.850006,136.869034,5473300
2019-05-28,139.000000,140.490005,137.050003,137.070007,135.114426,11919600
2019-05-29,135.889999,135.889999,128.520004,131.330002,129.456314,23247400
2019-05-30,131.440002,132.820007,131.169998,132.110001,130.225189,7360600
2019-05-31,131.520004,132.000000,129.610001,131.149994,129.278885,7811000
2019-06-03,131.500000,132.399994,131.039993,131.440002,129.564743,8434600
2019-06-04,132.600006,134.300003,132.580002,133.729996,131.822067,6648900
2019-06-05,134.699997,135.130005,133.860001,134.380005,132.462799,6860600
2019-06-06,134.899994,137.660004,134.589996,136.679993,134.729980,9115800
2019-06-07,137.589996,139.589996,137.139999,138.550003,136.573318,6533900
2019-06-10,138.600006,139.149994,137.600006,139.020004,137.036621,4994700
2019-06-11,139.679993,140.660004,139.500000,139.779999,137.785751,8230500
2019-06-12,140.300003,142.910004,140.300003,141.679993,139.658646,9216500
2019-06-13,141.720001,141.949997,140.210007,140.710007,138.702499,7500800
2019-06-14,141.229996,141.490005,140.039993,140.089996,138.091339,6548100
2019-06-17,140.000000,140.240005,139.210007,139.440002,137.450623,5562800
2019-06-18,140.559998,140.929993,139.789993,140.229996,138.229340,7122700
2019-06-19,140.009995,140.970001,139.910004,140.449997,138.446213,6393400
2019-06-20,141.250000,142.399994,141.000000,142.210007,140.181107,7335800
2019-06-21,141.460007,142.429993,141.009995,142.089996,140.062790,11272200
2019-06-24,142.419998,143.699997,142.089996,143.059998,141.018951,5894700
2019-06-25,143.270004,144.979996,143.190002,144.240005,142.182129,7517000
2019-06-26,143.850006,143.850006,140.759995,141.850006,139.826233,7674100
2019-06-27,142.229996,142.500000,140.600006,140.690002,138.682785,5233500
2019-06-28,140.740005,141.100006,138.509995,139.279999,137.292892,12792400
2019-07-01,140.199997,140.259995,138.720001,139.360001,137.371750,5872300
2019-07-02,139.220001,140.029999,138.690002,140.029999,138.032181,4501200
2019-07-03,141.000000,142.179993,140.789993,142.139999,140.112091,3436300
2019-07-05,141.740005,141.860001,140.369995,140.570007,138.564499,4652400
2019-07-08,140.119995,141.080002,139.639999,140.970001,138.958786,4078100
2019-07-09,141.460007,142.470001,140.910004,141.410004,139.392517,4217400
2019-07-10,141.779999,141.990005,140.669998,141.210007,139.195358,4874400
2019-07-11,140.940002,141.210007,139.020004,140.110001,138.111053,5817400
2019-07-12,140.119995,140.119995,132.320007,134.300003,132.383942,17780100
2019-07-15,135.389999,136.360001,134.449997,134.710007,132.788101,10038200
2019-07-16,132.929993,133.830002,131.750000,132.500000,130.609634,10214500
2019-07-17,132.490005,133.580002,131.410004,131.860001,129.978760,8862100
2019-07-18,132.130005,132.509995,131.169998,132.070007,130.185760,6203100
2019-07-19,132.250000,132.389999,130.190002,130.309998,128.450867,8340200
2019-07-22,130.000000,130.149994,127.839996,128.639999,126.804695,12624800
2019-07-23,128.610001,129.449997,128.160004,128.839996,127.001839,5803600
2019-07-24,128.880005,129.789993,128.570007,129.779999,127.928421,6838600
2019-07-25,130.059998,131.529999,129.669998,131.119995,129.249298,8897800
2019-07-26,131.300003,131.300003,130.490005,130.729996,128.864868,4894600
2019-07-29,131.000000,133.309998,130.210007,133.020004,131.122208,7832000
2019-07-30,132.470001,132.490005,131.270004,132.080002,130.195618,5509600
2019-07-31,131.639999,132.000000,130.179993,130.220001,128.362152,8559200
2019-08-01,130.259995,130.740005,129.020004,130.289993,128.431152,7870700
2019-08-02,130.860001,131.470001,129.770004,131.070007,129.200043,6574900
2019-08-05,130.910004,131.460007,129.009995,130.160004,128.303009,9480000
2019-08-06,130.339996,131.220001,129.589996,130.770004,128.904312,7880600
2019-08-07,129.360001,130.910004,128.190002,130.210007,128.352310,6771700
2019-08-08,130.979996,131.949997,130.229996,131.679993,129.801315,5260500
2019-08-09,131.800003,132.759995,131.229996,132.039993,130.156189,4677300
2019-08-12,131.500000,132.699997,131.289993,131.929993,130.047745,6852100
2019-08-13,132.300003,134.100006,132.000000,133.419998,131.516495,5013200
2019-08-14,132.529999,132.539993,130.130005,130.259995,128.401566,7736200
2019-08-15,130.169998,131.070007,129.250000,130.539993,128.677582,7251200
2019-08-16,131.470001,131.669998,130.600006,131.360001,129.485886,5858900
2019-08-19,132.500000,132.570007,131.820007,132.250000,130.363190,4958000
2019-08-20,131.960007,132.660004,130.460007,130.600006,128.736740,7302000
2019-08-21,131.699997,132.410004,130.850006,131.529999,129.653458,6912800
2019-08-22,131.600006,132.130005,130.800003,131.270004,129.397171,7213500
2019-08-23,131.070007,131.259995,127.129997,127.730003,125.907677,15714000
2019-08-26,127.419998,128.080002,126.629997,127.800003,126.920662,8889500
2019-08-27,129.880005,132.399994,129.100006,129.639999,128.748001,20183800
2019-08-28,127.860001,128.869995,127.010002,128.679993,127.794601,9878800
2019-08-29,128.839996,129.199997,126.830002,128.240005,127.357643,6749900
2019-08-30,128.270004,129.100006,127.620003,128.360001,127.476807,7371100
2019-09-03,127.989998,128.979996,127.510002,128.740005,127.854202,5710200
2019-09-04,129.490005,129.589996,128.080002,128.860001,127.973366,4807200
2019-09-05,129.899994,129.899994,128.309998,128.580002,127.695297,4754100
2019-09-06,128.880005,129.229996,128.070007,128.210007,127.327850,6758300
2019-09-09,128.000000,128.160004,126.589996,126.949997,126.076508,7684700
2019-09-10,127.339996,129.550003,126.339996,129.550003,128.658630,8239500
2019-09-11,129.860001,131.279999,129.080002,131.169998,130.267471,6203600
2019-09-12,131.360001,131.770004,130.059998,130.429993,129.532562,5250000
2019-09-13,131.330002,131.570007,129.960007,130.779999,129.880157,5369800
2019-09-16,130.110001,130.750000,129.330002,129.539993,128.648682,5101700
2019-09-17,129.600006,130.500000,129.110001,129.669998,128.777786,4976400
2019-09-18,129.899994,130.559998,128.779999,130.410004,129.512711,4373600
2019-09-19,129.630005,131.190002,129.360001,130.110001,129.214767,4730100
2019-09-20,131.000000,132.000000,130.289993,131.649994,130.744171,12053100
2019-09-23,131.020004,132.050003,130.490005,131.740005,130.833557,5183700
2019-09-24,132.100006,132.779999,131.339996,131.550003,130.644867,7102600
2019-09-25,131.500000,131.570007,130.229996,130.990005,130.088715,4522900
2019-09-26,131.089996,131.309998,128.029999,128.850006,127.963440,7545800
2019-09-27,128.610001,129.399994,126.699997,128.600006,127.715164,6006500
2019-09-30,129.070007,130.279999,129.000000,129.380005,128.489792,6552100
2019-10-01,130.020004,130.800003,129.770004,129.990005,129.095596,7673000
2019-10-02,132.759995,134.699997,131.220001,132.000000,131.091766,12051800
2019-10-03,131.639999,132.369995,130.009995,131.190002,130.287338,6997600
2019-10-04,131.339996,133.720001,131.250000,133.660004,132.740341,7233300
2019-10-07,133.089996,133.820007,132.139999,133.160004,132.243790,5427200
2019-10-08,132.449997,133.259995,131.490005,131.839996,130.932861,7870400
2019-10-09,131.139999,131.250000,128.520004,129.220001,128.330887,7787700
2019-10-10,128.949997,130.119995,128.630005,129.059998,128.171997,5119700
2019-10-11,131.139999,132.619995,130.820007,131.330002,130.426376,7161400
2019-10-14,131.360001,131.360001,130.419998,130.720001,129.820572,5700000
2019-10-15,133.000000,134.250000,132.100006,132.839996,131.925980,10008800
2019-10-16,134.899994,136.589996,133.800003,135.169998,134.239944,12434200
2019-10-17,135.960007,137.490005,135.649994,136.169998,135.233063,8434000
2019-10-18,133.309998,134.389999,127.699997,127.699997,126.821350,25868700
2019-10-21,128.669998,129.669998,127.059998,128.020004,127.139153,13823600
2019-10-22,128.759995,130.539993,128.089996,129.199997,128.311020,7613700
2019-10-23,129.660004,130.479996,129.070007,129.899994,129.006210,6693400
2019-10-24,130.419998,130.580002,126.099998,127.500000,126.622726,12111600
2019-10-25,127.830002,129.100006,127.309998,128.350006,127.466881,6947300
2019-10-28,128.619995,130.000000,128.509995,129.179993,128.291153,7875900
2019-10-29,129.699997,129.970001,128.559998,129.119995,128.231567,4506300
2019-10-30,133.300003,133.529999,131.729996,132.839996,131.925980,9627600
2019-10-31,132.380005,132.839996,130.889999,132.039993,131.131485,7686600
2019-11-01,132.050003,133.000000,131.139999,131.199997,130.297272,5541800
2019-11-04,131.800003,131.949997,130.089996,130.229996,129.333939,6140300
2019-11-05,130.529999,131.470001,129.679993,130.419998,129.522629,6257300
2019-11-06,130.419998,131.479996,129.699997,130.960007,130.058929,5450000
2019-11-07,131.729996,132.380005,131.009995,131.429993,130.525681,5873700
2019-11-08,131.300003,133.039993,130.970001,133.000000,132.084885,5003000
2019-11-11,132.270004,132.520004,131.330002,131.979996,131.071899,4371400
2019-11-12,132.000000,132.089996,131.020004,131.350006,130.446243,5228700
2019-11-13,131.039993,131.490005,130.720001,131.270004,130.366791,5885400
2019-11-14,131.029999,131.360001,130.139999,130.960007,130.058929,4217500
2019-11-15,131.250000,134.970001,130.779999,134.940002,134.011536,10495100
2019-11-18,134.220001,135.690002,132.660004,134.830002,133.902298,9291800
2019-11-19,135.000000,135.190002,134.210007,134.820007,133.892365,5192200
2019-11-20,135.110001,136.339996,134.070007,135.940002,135.004654,7594400
2019-11-21,135.940002,136.850006,135.000000,136.440002,135.501221,6424900
2019-11-22,136.649994,138.630005,136.500000,138.070007,137.120010,9235800
2019-11-25,137.059998,137.649994,136.240005,137.179993,137.179993,6111900
2019-11-26,136.470001,137.339996,135.149994,137.169998,137.169998,10636500
2019-11-27,137.160004,138.250000,136.899994,137.750000,137.750000,5523000
2019-11-29,137.600006,138.270004,136.940002,137.490005,137.490005,3278900
