Date,Open,High,Low,Close,Adj Close,Volume
2019-04-12,42.340000,42.340000,41.580002,41.709999,40.568047,20245300
2019-04-15,41.860001,42.119999,41.470001,42.090000,40.937645,17422000
2019-04-16,42.220001,42.299999,40.830002,40.919998,39.799675,26097700
2019-04-17,40.900002,41.000000,39.389999,39.880001,38.788151,40239200
2019-04-18,39.930000,39.930000,38.419998,39.380001,38.301842,47988400
2019-04-22,39.029999,39.500000,38.810001,38.980000,37.912792,29429700
2019-04-23,39.090000,39.639999,38.880001,39.419998,38.340744,25305600
2019-04-24,39.500000,39.639999,39.160000,39.369999,38.292110,20111000
2019-04-25,39.250000,39.830002,39.169998,39.610001,38.525543,17201200
2019-04-26,39.669998,39.990002,39.450001,39.970001,38.875687,19025800
2019-04-29,39.970001,40.020000,39.590000,39.590000,38.506092,22038900
2019-04-30,40.400002,41.180000,39.799999,40.610001,39.498165,32600000
2019-05-01,40.590000,40.919998,40.169998,40.770000,39.653782,19642700
2019-05-02,40.810001,41.020000,40.580002,41.009998,39.887211,19422400
2019-05-03,41.220001,41.500000,41.029999,41.389999,40.256809,17708500
2019-05-06,40.910000,41.770000,40.840000,41.650002,40.509693,24642700
2019-05-07,41.389999,41.709999,40.500000,40.830002,39.712147,26189600
2019-05-08,40.799999,41.029999,40.439999,40.950001,39.828857,22592000
2019-05-09,40.299999,40.840000,40.230000,40.639999,39.877918,18721500
2019-05-10,40.630001,40.820000,39.869999,40.720001,39.956421,16500500
2019-05-13,40.230000,40.650002,40.150002,40.570000,39.809231,26575700
2019-05-14,40.590000,40.869999,40.560001,40.660000,39.897545,25401100
2019-05-15,40.860001,41.290001,40.700001,41.150002,40.378357,31803300
2019-05-16,41.150002,41.980000,41.150002,41.639999,40.859169,24200200
2019-05-17,41.299999,41.810001,41.250000,41.470001,40.692356,27692300
2019-05-20,41.400002,41.709999,41.279999,41.590000,40.810104,23009100
2019-05-21,41.709999,41.810001,41.490002,41.669998,40.888603,27310300
2019-05-22,41.689999,42.209999,41.549999,41.990002,41.202602,23979700
2019-05-23,41.840000,41.980000,41.650002,41.919998,41.133915,24189700
2019-05-24,42.060001,42.310001,41.869999,41.950001,41.163353,14595200
2019-05-28,42.150002,42.480000,41.889999,41.900002,41.114292,46907600
2019-05-29,41.700001,41.840000,41.279999,41.720001,40.937668,25517800
2019-05-30,41.680000,41.950001,41.580002,41.900002,41.114292,16455700
2019-05-31,41.689999,41.980000,41.450001,41.520000,40.741417,21479400
2019-06-03,41.630001,42.189999,41.570000,41.919998,41.133915,21483000
2019-06-04,42.480000,42.750000,42.040001,42.230000,41.438103,17508100
2019-06-05,42.599998,42.840000,42.410000,42.480000,41.683414,20321500
2019-06-06,42.799999,43.090000,42.480000,42.709999,41.909103,23239300
2019-06-07,42.980000,43.250000,42.860001,42.919998,42.115162,18997600
2019-06-10,43.240002,43.240002,42.669998,43.070000,42.262352,14493100
2019-06-11,43.200001,43.299999,42.549999,42.669998,41.869850,17849300
2019-06-12,42.470001,43.169998,42.459999,43.080002,42.272167,15461900
2019-06-13,43.070000,43.139999,42.369999,42.500000,41.703041,13723000
2019-06-14,42.520000,42.869999,42.480000,42.759998,41.958160,12521700
2019-06-17,42.700001,42.900002,42.349998,42.880001,42.075916,13372800
2019-06-18,42.820000,43.330002,42.820000,43.070000,42.262352,21663600
2019-06-19,43.169998,43.590000,43.090000,43.500000,42.684288,20639100
2019-06-20,43.830002,44.110001,43.509998,43.599998,42.782410,22296300
2019-06-21,43.549999,44.000000,43.310001,43.669998,42.851097,36187100
2019-06-24,43.689999,43.900002,43.470001,43.759998,42.939407,23362500
2019-06-25,43.849998,44.290001,43.759998,43.759998,42.939407,26972500
2019-06-26,43.680000,43.799999,42.500000,42.990002,42.183853,38908300
2019-06-27,43.020000,43.560001,43.009998,43.430000,42.615601,20868100
2019-06-28,43.450001,43.720001,42.980000,43.320000,42.507664,37690900
2019-07-01,43.509998,43.880001,43.340000,43.770000,42.949223,20248000
2019-07-02,43.680000,44.220001,43.660000,44.220001,43.390789,15694400
2019-07-03,44.369999,44.560001,43.980000,44.400002,43.567410,9770000
2019-07-05,44.310001,44.349998,43.779999,43.919998,43.096413,17357900
2019-07-08,43.799999,43.869999,42.980000,43.299999,42.488037,22728000
2019-07-09,43.419998,43.799999,43.299999,43.369999,42.556725,13494600
2019-07-10,43.650002,44.110001,43.439999,44.060001,43.233791,14514800
2019-07-11,43.320000,43.560001,42.380001,42.980000,42.174038,36417000
2019-07-12,42.910000,42.990002,42.009998,42.400002,41.604916,31860500
2019-07-15,42.270000,42.770000,42.240002,42.750000,41.948353,19320600
2019-07-16,42.790001,42.970001,42.480000,42.849998,42.046478,18551600
2019-07-17,43.090000,43.189999,42.730000,42.740002,41.938541,15504300
2019-07-18,42.860001,43.060001,42.549999,43.060001,42.252541,13025500
2019-07-19,43.189999,43.209999,42.770000,42.770000,41.967976,22345900
2019-07-22,42.830002,43.020000,42.549999,42.820000,42.017036,11909000
2019-07-23,42.849998,43.230000,42.750000,43.090000,42.281975,18583400
2019-07-24,43.000000,43.000000,42.369999,42.889999,42.085724,17189600
2019-07-25,42.830002,43.000000,42.529999,42.669998,41.869850,16617300
2019-07-26,42.660000,43.169998,42.430000,43.090000,42.281975,19983100
2019-07-29,42.169998,43.000000,41.340000,41.450001,40.672729,61251600
2019-07-30,39.830002,40.240002,38.599998,38.790001,38.062611,90834600
2019-07-31,38.599998,39.669998,38.509998,38.840000,38.111671,53424500
2019-08-01,38.310001,38.619999,37.680000,38.250000,37.883873,48980000
2019-08-02,38.250000,38.540001,37.750000,38.000000,37.636269,27660000
2019-08-05,37.759998,37.830002,36.410000,36.959999,36.606220,43671900
2019-08-06,37.189999,37.310001,36.470001,36.950001,36.596317,30347100
2019-08-07,36.650002,36.779999,35.860001,36.580002,36.229862,30376900
2019-08-08,36.700001,36.950001,36.599998,36.869999,36.517082,22159800
2019-08-09,36.770000,36.830002,36.110001,36.349998,36.002060,24090800
2019-08-12,36.310001,36.320000,34.779999,35.389999,35.051250,41947500
2019-08-13,35.430000,35.810001,35.150002,35.200001,34.863068,43215800
2019-08-14,34.930000,34.980000,34.200001,34.240002,33.912258,36654100
2019-08-15,34.299999,34.580002,33.970001,34.480000,34.149960,29140100
2019-08-16,34.720001,35.009998,34.490002,34.650002,34.318336,28474700
2019-08-19,34.880001,35.320000,34.830002,35.180000,34.843262,20870300
2019-08-20,35.099998,35.160000,34.570000,34.610001,34.278717,18911300
2019-08-21,34.939999,35.119999,34.820000,34.869999,34.536228,18224600
2019-08-22,34.959999,35.230000,34.799999,35.080002,34.744221,16065600
2019-08-23,35.209999,35.349998,34.169998,34.340000,34.011299,26342800
2019-08-26,34.619999,34.860001,34.480000,34.840000,34.506516,16573700
2019-08-27,35.009998,35.090000,34.310001,34.340000,34.011299,23449100
2019-08-28,34.360001,35.150002,34.279999,35.080002,34.744221,24713400
2019-08-29,35.790001,35.790001,35.230000,35.330002,34.991825,18605600
2019-08-30,35.619999,35.720001,35.279999,35.549999,35.209717,17906400
2019-09-03,35.610001,36.279999,35.509998,36.119999,35.774261,25260900
2019-09-04,36.299999,36.400002,35.700001,35.830002,35.487041,19591500
2019-09-05,36.110001,36.480000,35.889999,36.340000,35.992157,20964700
2019-09-06,36.360001,36.570000,36.110001,36.500000,36.150627,19804000
2019-09-09,36.590000,36.840000,36.130001,36.830002,36.477467,23411400
2019-09-10,36.590000,37.380001,36.020000,37.380001,37.022202,30598100
2019-09-11,37.740002,37.759998,36.900002,37.410000,37.051914,16094100
2019-09-12,37.570000,37.619999,37.060001,37.279999,36.923157,15837100
2019-09-13,37.389999,37.599998,36.610001,36.910000,36.556702,22864900
2019-09-16,36.459999,37.020000,36.349998,36.830002,36.477467,18858700
2019-09-17,36.790001,36.799999,36.349998,36.500000,36.150627,20960100
2019-09-18,36.570000,36.720001,36.259998,36.380001,36.031776,18671300
2019-09-19,36.419998,36.770000,36.340000,36.509998,36.160526,16837200
2019-09-20,36.889999,37.250000,36.480000,36.689999,36.338806,43634400
2019-09-23,36.380001,36.590000,36.230000,36.240002,35.893116,16409100
2019-09-24,36.270000,36.580002,35.980000,36.009998,35.665314,22947400
2019-09-25,35.910000,36.349998,35.700001,35.900002,35.556370,19231200
2019-09-26,36.070000,36.240002,35.570000,35.779999,35.437515,16185700
2019-09-27,35.860001,36.340000,35.720001,36.220001,35.873306,16682800
2019-09-30,36.279999,36.310001,35.919998,35.930000,35.586082,16323900
2019-10-01,35.930000,36.020000,35.430000,35.430000,35.090866,20885200
2019-10-02,35.259998,35.270000,34.660000,34.700001,34.367855,21307400
2019-10-03,34.709999,35.470001,34.599998,35.450001,35.110676,20945100
2019-10-04,35.490002,35.980000,35.450001,35.930000,35.586082,17139800
2019-10-07,35.820000,36.259998,35.799999,35.830002,35.487041,11156900
2019-10-08,35.650002,35.880001,35.419998,35.430000,35.090866,14005000
2019-10-09,35.650002,35.889999,35.529999,35.689999,35.348377,12935800
2019-10-10,35.669998,36.009998,35.599998,35.790001,35.447422,11573700
2019-10-11,36.139999,36.580002,36.070000,36.110001,35.764359,17501000
2019-10-14,36.160000,36.349998,35.980000,36.299999,35.952538,8255200
2019-10-15,36.450001,36.740002,36.410000,36.500000,36.150627,14400600
2019-10-16,36.630001,36.750000,36.320000,36.340000,35.992157,13696200
2019-10-17,36.490002,36.810001,36.369999,36.459999,36.111008,14527600
2019-10-18,36.430000,36.700001,36.349998,36.459999,36.111008,13490700
2019-10-21,36.650002,36.680000,36.360001,36.459999,36.111008,12558900
2019-10-22,36.410000,36.700001,36.250000,36.430000,36.081295,13804000
2019-10-23,36.310001,36.779999,36.220001,36.770000,36.418041,13283300
2019-10-24,36.750000,36.840000,36.259998,36.389999,36.041679,18973800
2019-10-25,36.400002,36.880001,36.310001,36.770000,36.418041,16601200
2019-10-28,36.860001,37.480000,36.820000,37.279999,36.923157,24478500
2019-10-29,38.000000,38.759998,37.919998,38.209999,37.844257,30561700
2019-10-30,38.410000,38.820000,38.299999,38.480000,38.111671,20891300
2019-10-31,38.389999,38.580002,38.180000,38.369999,38.002724,23282600
2019-11-01,38.689999,38.939999,38.389999,38.389999,38.022533,18276300
2019-11-04,38.709999,38.740002,38.029999,38.029999,37.665977,16802400
2019-11-05,38.029999,38.099998,37.470001,37.480000,37.121243,20577300
2019-11-06,37.610001,37.730000,37.349998,37.610001,37.250000,17796300
2019-11-07,37.400002,37.580002,36.880001,36.910000,36.910000,21562900
2019-11-08,36.880001,37.160000,36.830002,37.049999,37.049999,25262700
2019-11-11,36.910000,37.009998,36.750000,36.930000,36.930000,11900300
2019-11-12,36.830002,37.090000,36.700001,36.970001,36.970001,12655000
2019-11-13,36.950001,36.950001,36.299999,36.599998,36.599998,24530600
2019-11-14,36.560001,36.759998,36.320000,36.549999,36.549999,23900000
2019-11-15,36.630001,37.470001,36.520000,37.279999,37.279999,34515000
2019-11-18,37.389999,37.439999,36.959999,37.220001,37.220001,17158000
2019-11-19,37.430000,37.680000,37.320000,37.660000,37.660000,25118700
2019-11-20,37.570000,37.689999,37.009998,37.049999,37.049999,18925600
2019-11-21,37.209999,37.939999,37.040001,37.740002,37.740002,19869600
2019-11-22,37.790001,38.410000,37.689999,38.330002,38.330002,24235300
2019-11-25,38.480000,38.880001,38.450001,38.680000,38.680000,29973800
2019-11-26,38.540001,38.590000,38.049999,38.290001,38.290001,32846900
2019-11-27,38.380001,38.709999,38.330002,38.630001,38.630001,18217300
2019-11-29,38.540001,38.880001,38.509998,38.520000,38.520000,9292100
