Date,Open,High,Low,Close,Adj Close,Volume
2018-12-03,72.739998,72.900002,70.510002,70.860001,68.299477,11239300
2018-12-04,70.800003,72.629997,69.320000,69.550003,67.036819,9935000
2018-12-06,68.709999,70.209999,68.110001,70.190002,67.653694,8099400
2018-12-07,69.779999,70.000000,67.889999,68.150002,65.687408,5657500
2018-12-10,69.220001,69.870003,65.900002,67.489998,65.051262,8927200
2018-12-11,68.129997,69.169998,67.199997,67.720001,65.272949,5867000
2018-12-12,68.580002,69.320000,68.059998,68.139999,65.677773,6447900
2018-12-13,68.099998,68.290001,66.709999,67.349998,65.463936,6198200
2018-12-14,66.800003,67.169998,65.379997,65.570000,63.733784,8253600
2018-12-17,65.379997,67.099998,64.559998,65.120003,63.296379,11671600
2018-12-18,65.480003,66.739998,64.300003,64.839996,63.024212,9325600
2018-12-19,65.110001,66.790001,63.480000,64.199997,62.402138,9488300
2018-12-20,64.129997,65.349998,63.349998,64.300003,62.499348,10462600
2018-12-21,64.750000,66.089996,62.250000,62.619999,60.866390,17586200
2018-12-24,62.470001,62.830002,60.470001,60.540001,58.844639,6162600
2018-12-26,60.650002,63.230000,60.320000,63.220001,61.449589,8824400
2018-12-27,62.400002,63.020000,60.470001,62.939999,61.177425,9548200
2018-12-28,62.810001,63.040001,61.669998,61.880001,60.147114,6785400
2018-12-31,62.000000,63.070000,61.580002,62.549999,60.798347,7584000
2019-01-02,61.759998,64.010002,61.500000,63.439999,61.663425,7839400
2019-01-03,66.290001,67.250000,65.139999,65.250000,63.422737,14631300
2019-01-04,66.250000,68.430000,66.040001,68.250000,66.338730,9639500
2019-01-07,68.099998,68.930000,67.370003,68.559998,66.640038,10504100
2019-01-08,68.849998,69.150002,67.089996,68.089996,66.183205,7527400
2019-01-09,68.199997,68.660004,67.540001,67.940002,66.037407,5770000
2019-01-10,67.739998,68.269997,67.089996,68.040001,66.134605,5715900
2019-01-11,67.800003,68.400002,67.440002,68.160004,66.251251,5663100
2019-01-14,67.769997,67.940002,67.110001,67.250000,65.366730,9172500
2019-01-15,67.190002,68.709999,67.029999,68.519997,66.601158,7199500
2019-01-16,68.269997,68.870003,67.550003,67.639999,65.745804,6142300
2019-01-17,67.540001,68.959999,67.459999,68.650002,66.727524,5224500
2019-01-18,69.239998,69.580002,68.510002,69.180000,67.242683,8358800
2019-01-22,68.739998,68.820000,68.019997,68.550003,66.630333,9827000
2019-01-23,68.519997,69.510002,67.820000,68.250000,66.338730,6952600
2019-01-24,68.430000,68.459999,67.519997,67.860001,65.959648,7750900
2019-01-25,68.169998,69.279999,68.099998,68.900002,66.970528,8809600
2019-01-28,68.419998,69.000000,67.360001,67.910004,66.008247,7120000
2019-01-29,68.070000,69.959999,68.040001,69.589996,67.641205,6989300
2019-01-30,69.419998,70.300003,68.599998,69.830002,67.874481,5113400
2019-01-31,69.809998,70.320000,69.080002,70.010002,68.049438,8343700
2019-02-01,70.000000,70.500000,69.360001,70.050003,68.088326,6502100
2019-02-04,69.860001,70.260002,69.220001,70.050003,68.088326,6913800
2019-02-05,67.750000,69.019997,66.750000,67.680000,65.784691,14500600
2019-02-06,67.580002,69.309998,67.269997,68.750000,66.824722,7580200
2019-02-07,68.430000,68.769997,66.919998,67.279999,65.395889,6643400
2019-02-08,66.919998,67.610001,66.339996,67.470001,65.580574,5522200
2019-02-11,67.620003,67.970001,67.290001,67.620003,65.726372,5505500
2019-02-12,64.779999,65.440002,63.959999,65.400002,63.568542,15927900
2019-02-13,65.570000,66.669998,65.489998,65.940002,64.093414,9047500
2019-02-14,66.129997,66.790001,65.680000,66.370003,64.511368,5737100
2019-02-15,66.709999,67.690002,66.500000,67.589996,65.697212,6214200
2019-02-19,67.339996,67.769997,66.650002,66.760002,64.890457,6396200
2019-02-20,66.669998,67.290001,66.519997,66.980003,65.104294,5679800
2019-02-21,66.930000,66.959999,65.239998,65.550003,63.714340,5607900
2019-02-22,65.610001,65.959999,65.330002,65.739998,63.899010,4925500
2019-02-25,66.059998,66.059998,65.230003,65.349998,63.519939,7090500
2019-02-26,65.250000,65.820000,65.089996,65.279999,63.451897,5957800
2019-02-27,65.110001,66.110001,65.010002,65.570000,63.733784,7645100
2019-02-28,65.199997,65.660004,64.730003,65.019997,63.199181,7227300
2019-03-01,65.620003,66.279999,65.400002,66.010002,64.161461,6002500
2019-03-04,66.199997,66.470001,64.900002,65.449997,63.617138,8409600
2019-03-05,65.230003,65.650002,64.349998,64.389999,62.586826,7405400
2019-03-06,64.449997,64.589996,62.759998,62.919998,61.157986,9442500
2019-03-07,62.930000,63.189999,61.959999,62.529999,60.778908,7618500
2019-03-08,62.230000,63.410000,62.000000,63.230000,61.459305,7639700
2019-03-11,63.369999,64.540001,63.070000,64.339996,62.538219,5207900
2019-03-12,64.540001,65.279999,64.160004,64.830002,63.014503,5235600
2019-03-13,65.190002,65.949997,64.879997,65.750000,63.908733,6276300
2019-03-14,65.040001,65.300003,64.349998,64.790001,63.584873,7958500
2019-03-15,64.730003,65.790001,64.730003,65.629997,64.409241,11976800
2019-03-18,65.790001,65.900002,64.830002,65.019997,63.810596,8066900
2019-03-19,65.000000,66.099998,64.900002,65.489998,64.271858,6860800
2019-03-20,65.070000,65.250000,64.379997,64.599998,63.398407,8408200
2019-03-21,64.139999,65.019997,63.000000,64.919998,63.712452,9069500
2019-03-22,64.860001,65.099998,63.700001,63.770000,62.583847,5911900
2019-03-25,63.799999,63.990002,62.930000,63.790001,62.603474,7686800
2019-03-26,64.050003,64.949997,63.950001,64.239998,63.045101,6332400
2019-03-27,64.139999,64.559998,63.459999,63.660000,62.475895,5919600
2019-03-28,63.919998,63.939999,63.169998,63.689999,62.505337,5256000
2019-03-29,64.900002,65.629997,64.650002,65.010002,63.800785,9601400
2019-04-01,65.540001,66.239998,65.250000,65.879997,64.654594,5757300
2019-04-02,65.690002,66.779999,65.690002,66.239998,65.007904,6932100
2019-04-03,66.680000,66.779999,66.180000,66.660004,65.420097,6687000
2019-04-04,66.629997,67.239998,66.529999,66.839996,65.596741,5713800
2019-04-05,67.199997,68.070000,66.910004,67.540001,66.283730,5401100
2019-04-08,67.389999,67.809998,66.900002,67.379997,66.126701,5308400
2019-04-09,67.269997,67.620003,65.940002,66.089996,64.860695,5908000
2019-04-10,67.230003,67.570000,66.779999,67.400002,66.146332,7451400
2019-04-11,67.839996,68.000000,66.029999,66.309998,65.076599,5994400
2019-04-12,66.760002,66.839996,65.080002,65.279999,64.065758,6975400
2019-04-15,65.400002,65.959999,64.500000,65.430000,64.212975,4766400
2019-04-16,65.849998,66.150002,64.349998,64.540001,63.339527,5820700
2019-04-17,64.580002,64.699997,63.150002,63.250000,62.073521,7888400
2019-04-18,63.610001,63.610001,61.560001,62.950001,61.779102,11552900
2019-04-22,62.779999,63.330002,61.549999,61.869999,60.719189,11480600
2019-04-23,62.070000,63.349998,61.889999,63.040001,61.867424,10286600
2019-04-24,63.160000,63.189999,62.200001,62.799999,61.631889,6130200
2019-04-25,62.470001,64.330002,62.049999,64.139999,62.946964,7944700
2019-04-26,64.430000,65.320000,64.309998,65.150002,63.938179,8144600
2019-04-29,65.059998,65.599998,64.809998,64.919998,63.712452,5252500
2019-04-30,64.949997,65.260002,63.950001,65.040001,63.830227,7164900
2019-05-01,64.820000,65.610001,64.459999,64.870003,63.663387,5779700
2019-05-02,64.709999,65.389999,64.199997,65.300003,64.085396,5735800
2019-05-03,65.970001,67.739998,65.900002,67.129997,65.881348,8822500
2019-05-06,66.330002,67.800003,66.040001,67.690002,66.430931,6304700
2019-05-07,67.050003,67.500000,65.930000,66.400002,65.164925,7281300
2019-05-08,66.180000,66.440002,65.209999,66.070000,64.841064,6509500
2019-05-09,65.570000,66.489998,64.760002,66.129997,64.899948,6116700
2019-05-10,66.040001,66.279999,64.120003,65.570000,64.350372,5953400
2019-05-13,64.419998,64.529999,63.160000,64.169998,62.976406,8146000
2019-05-14,64.239998,65.610001,64.099998,65.080002,63.869484,6810900
2019-05-15,64.669998,65.779999,64.389999,65.300003,64.085396,5357600
2019-05-16,65.589996,66.709999,65.489998,65.779999,64.556458,7533900
2019-05-17,65.769997,67.220001,65.599998,66.360001,65.125671,6660900
2019-05-20,65.989998,66.230003,65.570000,65.860001,64.634972,4473900
2019-05-21,66.220001,66.720001,65.809998,66.519997,65.282692,5118200
2019-05-22,66.260002,66.800003,65.730003,66.500000,65.263069,5764800
2019-05-23,66.750000,67.459999,66.370003,67.169998,65.920601,6707200
2019-05-24,67.300003,67.470001,66.449997,66.889999,65.645813,4197900
2019-05-28,65.309998,65.790001,63.950001,63.970001,62.780128,9821600
2019-05-29,63.610001,63.730000,62.840000,63.369999,62.191288,7193700
2019-05-30,63.459999,63.639999,62.810001,63.340000,62.161846,4311900
2019-05-31,62.770000,63.060001,62.169998,62.250000,61.092121,4871900
2019-06-03,62.500000,64.440002,62.180000,63.630001,62.446453,9150900
2019-06-04,63.970001,64.720001,63.660000,64.320000,63.123619,5647800
2019-06-05,64.800003,64.839996,63.599998,64.440002,63.241386,5226500
