Date,Open,High,Low,Close,Adj Close,Volume
2019-01-15,157.520004,162.220001,157.429993,162.139999,160.907135,1700700
2019-01-16,161.839996,164.339996,161.520004,163.399994,162.157547,1792600
2019-01-17,162.750000,164.910004,162.729996,164.410004,163.159882,1164200
2019-01-18,165.750000,168.190002,164.820007,167.550003,166.276016,2022000
2019-01-22,166.860001,167.720001,164.520004,165.880005,164.618713,2400500
2019-01-23,165.979996,167.350006,164.339996,165.779999,164.519470,1177000
2019-01-24,166.080002,167.449997,165.369995,167.300003,166.027908,1209900
2019-01-25,168.080002,168.119995,165.440002,165.759995,164.499603,1467200
2019-01-28,164.720001,165.210007,161.889999,162.000000,160.768204,1927300
2019-01-29,162.130005,163.429993,160.789993,161.070007,159.845276,1823100
2019-01-30,176.009995,181.179993,174.789993,179.389999,178.025986,5426200
2019-01-31,178.339996,179.479996,176.850006,177.570007,176.219818,2909600
2019-02-01,177.889999,178.990005,176.470001,177.309998,175.961792,1546800
2019-02-04,176.979996,177.720001,175.740005,177.139999,175.793091,1376800
2019-02-05,177.899994,179.850006,177.479996,179.350006,177.986267,1261800
2019-02-06,179.139999,180.800003,178.500000,180.699997,179.326019,950200
2019-02-07,179.240005,180.809998,179.050003,180.750000,179.375626,1351900
2019-02-08,179.619995,182.690002,179.559998,182.660004,181.271103,1317700
2019-02-11,183.610001,183.960007,182.550003,183.529999,182.134491,1480400
2019-02-12,184.860001,185.809998,183.119995,185.660004,184.248306,1372200
2019-02-13,185.899994,186.169998,183.419998,185.289993,183.881104,1257000
2019-02-14,185.000000,186.750000,184.360001,185.539993,184.129211,866900
2019-02-15,187.399994,187.690002,186.330002,186.830002,185.409409,1802800
2019-02-19,186.839996,187.399994,185.729996,186.110001,184.694885,1356900
2019-02-20,186.240005,188.089996,186.110001,187.639999,186.213257,1157300
2019-02-21,186.940002,188.270004,186.539993,187.580002,186.153702,1010500
2019-02-22,187.850006,188.789993,187.419998,188.669998,187.235428,813100
2019-02-25,189.139999,189.690002,186.229996,187.479996,186.054459,1869000
2019-02-26,187.320007,187.320007,184.179993,185.240005,183.831497,2152800
2019-02-27,184.330002,187.559998,184.330002,186.770004,185.349869,1140400
2019-02-28,186.479996,189.570007,186.070007,188.509995,187.076614,1358500
2019-03-01,189.619995,191.839996,189.089996,191.580002,190.123291,1344200
2019-03-04,192.630005,193.000000,187.449997,190.669998,189.220215,1111500
2019-03-05,190.559998,190.669998,188.699997,189.929993,188.485825,828600
2019-03-06,190.009995,190.330002,187.470001,188.339996,186.907928,764400
2019-03-07,188.330002,188.960007,186.580002,187.059998,185.637650,1168700
2019-03-08,186.110001,187.339996,184.500000,187.229996,185.806366,968800
2019-03-11,188.389999,189.460007,187.259995,189.220001,187.781235,819700
2019-03-12,189.779999,191.229996,189.330002,190.800003,189.349228,891400
2019-03-13,191.500000,192.949997,191.050003,191.839996,190.381302,842800
2019-03-14,192.839996,193.350006,191.119995,193.350006,191.879837,998300
2019-03-15,193.070007,194.800003,192.910004,194.039993,192.564575,1734300
2019-03-18,194.610001,194.610001,192.500000,193.580002,192.108078,1801100
2019-03-19,194.880005,196.270004,193.279999,196.119995,194.628754,1212600
2019-03-20,196.130005,198.750000,195.389999,197.139999,195.641022,1265200
2019-03-21,196.059998,198.710007,196.059998,198.000000,196.494461,896900
2019-03-22,197.130005,197.710007,194.399994,194.440002,192.961533,932700
2019-03-25,194.729996,195.399994,193.320007,195.169998,193.685989,916100
2019-03-26,196.759995,197.320007,195.360001,196.080002,194.589081,800600
2019-03-27,195.899994,196.779999,193.570007,196.199997,194.708160,917400
2019-03-28,196.210007,196.429993,194.360001,196.119995,195.145966,555200
2019-03-29,197.009995,197.869995,195.860001,197.520004,196.539032,1023800
2019-04-01,199.250000,199.850006,195.460007,196.100006,195.126083,1625900
2019-04-02,196.000000,196.419998,194.830002,195.169998,194.200699,919700
2019-04-03,196.270004,196.880005,194.089996,194.839996,193.872330,1154700
2019-04-04,195.190002,195.449997,193.320007,193.710007,192.747955,729200
2019-04-05,194.300003,196.000000,193.779999,195.240005,194.270355,640100
2019-04-08,195.429993,196.039993,192.789993,195.740005,194.767868,1162100
2019-04-09,195.070007,196.690002,194.509995,195.970001,194.996719,701900
2019-04-10,195.649994,197.830002,194.830002,196.139999,195.165878,774500
2019-04-11,196.259995,196.259995,194.699997,195.330002,194.359909,667200
2019-04-12,196.220001,196.369995,192.520004,192.669998,191.713120,1457700
2019-04-15,193.130005,193.899994,192.399994,193.419998,192.459396,1445600
2019-04-16,194.720001,194.869995,187.889999,189.039993,188.101120,1683600
2019-04-17,189.419998,189.500000,180.000000,180.240005,179.344849,3369100
2019-04-18,180.080002,180.830002,174.839996,180.259995,179.364731,3396700
2019-04-22,180.289993,183.690002,179.449997,182.160004,181.255310,1896300
2019-04-23,183.000000,187.330002,182.020004,186.960007,186.031479,2931400
2019-04-24,183.619995,188.889999,181.929993,185.039993,184.120987,2735900
2019-04-25,183.600006,187.820007,183.600006,187.169998,186.240433,1493200
2019-04-26,187.899994,188.669998,185.679993,188.279999,187.344910,890300
2019-04-29,187.830002,188.160004,185.949997,187.289993,186.359818,898000
2019-04-30,187.539993,189.149994,186.750000,188.910004,187.971786,1063300
2019-05-01,188.750000,188.899994,186.080002,186.699997,185.772766,972000
2019-05-02,186.919998,189.110001,186.520004,188.850006,187.912079,1126300
2019-05-03,191.149994,191.149994,188.899994,190.710007,189.762848,878600
2019-05-06,187.330002,191.259995,187.330002,191.020004,190.071320,1111400
2019-05-07,189.240005,190.300003,185.539993,187.529999,186.598633,1502400
2019-05-08,187.740005,189.009995,186.289993,188.050003,187.116058,910500
2019-05-09,186.149994,188.169998,184.250000,188.009995,187.076248,922000
2019-05-10,186.860001,187.820007,181.869995,187.300003,186.369781,958200
2019-05-13,184.309998,185.559998,183.000000,184.199997,183.285187,956300
2019-05-14,184.490005,186.389999,184.080002,184.179993,183.265274,625100
2019-05-15,183.500000,186.509995,182.210007,185.669998,184.747879,778300
2019-05-16,186.630005,187.649994,184.770004,185.630005,184.708069,1172400
2019-05-17,183.809998,186.429993,183.649994,184.139999,183.225479,998100
2019-05-20,183.339996,184.899994,182.690002,184.309998,183.394623,811500
2019-05-21,185.589996,186.839996,185.389999,185.449997,184.528976,922100
2019-05-22,185.720001,186.479996,185.059998,185.949997,185.026489,878500
2019-05-23,185.410004,185.610001,182.800003,184.500000,183.583679,798900
2019-05-24,184.990005,185.669998,183.639999,184.770004,183.852356,708000
2019-05-28,184.940002,186.619995,181.520004,181.979996,181.076187,2393200
2019-05-29,181.529999,181.970001,180.050003,181.380005,180.479187,1053300
2019-05-30,181.669998,183.899994,181.550003,183.750000,182.837418,1192000
2019-05-31,182.850006,184.979996,182.000000,183.240005,182.329956,1324100
2019-06-03,183.699997,185.300003,182.089996,183.020004,182.111038,1124200
2019-06-04,186.000000,186.990005,183.080002,186.449997,185.524002,1375000
2019-06-05,188.029999,189.619995,186.779999,189.139999,188.200653,1194500
2019-06-06,189.550003,193.089996,188.880005,191.820007,190.867340,1037700
2019-06-07,193.169998,194.929993,192.820007,194.300003,193.335022,904200
2019-06-10,195.410004,196.940002,194.960007,196.119995,195.145966,708200
2019-06-11,197.229996,197.899994,193.460007,194.809998,193.842484,815100
2019-06-12,195.250000,197.179993,195.000000,197.149994,196.170853,651500
2019-06-13,197.699997,197.699997,195.539993,196.779999,195.802689,736300
2019-06-14,197.369995,197.639999,195.419998,195.470001,194.499207,744800
2019-06-17,195.649994,196.820007,195.160004,196.389999,195.414642,579100
2019-06-18,197.050003,198.360001,196.300003,198.179993,197.195740,1112700
2019-06-19,198.179993,200.750000,197.559998,200.490005,199.494278,1189800
2019-06-20,202.529999,204.110001,201.389999,203.279999,202.270416,1113100
2019-06-21,203.149994,203.910004,201.210007,202.720001,201.713196,1840100
2019-06-24,203.589996,204.979996,203.000000,204.479996,203.464462,902700
2019-06-25,204.490005,205.330002,203.160004,203.800003,202.787842,1213000
2019-06-26,203.520004,204.699997,200.820007,202.369995,201.364929,1326600
2019-06-27,202.830002,203.130005,201.529999,202.539993,202.053268,758100
2019-06-28,203.000000,205.720001,202.279999,205.580002,205.085983,1206200
2019-07-01,207.639999,207.949997,204.320007,206.539993,206.043655,889800
2019-07-02,206.000000,207.070007,204.639999,205.800003,205.305450,790900
2019-07-03,206.479996,208.339996,205.449997,208.149994,207.649796,547000
2019-07-05,206.350006,209.160004,205.100006,208.559998,208.058807,961800
2019-07-08,207.850006,208.470001,206.100006,208.070007,207.569992,849900
2019-07-09,207.490005,209.460007,207.199997,208.970001,208.467834,760200
2019-07-10,208.729996,210.050003,208.610001,209.059998,208.557617,559300
2019-07-11,208.809998,210.850006,208.440002,210.839996,210.333328,681900
2019-07-12,210.830002,210.830002,205.850006,206.399994,205.903992,1704600
2019-07-15,207.100006,207.830002,205.039993,205.490005,204.996201,1254600
2019-07-16,206.270004,206.910004,205.080002,205.399994,204.906403,815000
2019-07-17,206.309998,208.539993,206.199997,207.949997,207.450272,975400
2019-07-18,206.779999,210.529999,206.020004,210.449997,209.944275,932800
2019-07-19,210.929993,211.130005,207.979996,208.020004,207.520111,1355200
2019-07-22,208.369995,209.869995,207.800003,208.490005,207.988983,836100
2019-07-23,208.429993,209.649994,207.539993,209.369995,208.866867,808600
2019-07-24,210.000000,213.720001,208.710007,213.570007,213.056778,1145600
2019-07-25,213.190002,214.690002,212.100006,212.660004,212.148972,1145100
2019-07-26,221.309998,222.589996,213.850006,214.449997,213.934662,1575000
2019-07-29,214.820007,215.410004,213.320007,215.320007,214.802582,1216000
2019-07-30,213.990005,215.520004,213.270004,213.610001,213.096680,980900
2019-07-31,213.220001,214.369995,208.509995,209.779999,209.275879,1218400
2019-08-01,210.770004,215.139999,210.770004,212.919998,212.408340,1444600
2019-08-02,212.919998,212.919998,209.610001,211.619995,211.111450,1158900
2019-08-05,209.660004,210.389999,204.250000,205.660004,205.165787,1544400
2019-08-06,207.160004,211.330002,206.399994,211.210007,210.702454,1134100
2019-08-07,209.240005,211.979996,206.580002,211.740005,211.231171,883900
2019-08-08,211.910004,217.990005,211.809998,217.789993,217.266632,1196600
2019-08-09,217.000000,219.970001,216.429993,218.740005,218.214355,934200
2019-08-12,218.139999,219.710007,215.860001,217.190002,216.668076,518500
2019-08-13,218.669998,221.000000,217.179993,219.110001,218.583466,844900
2019-08-14,216.190002,218.160004,211.889999,212.059998,211.550400,924800
2019-08-15,212.529999,216.210007,211.500000,215.300003,214.782623,764400
2019-08-16,217.240005,218.210007,216.389999,217.000000,216.478531,1237100
2019-08-19,219.250000,219.820007,216.869995,218.639999,218.114594,1416300
2019-08-20,219.440002,220.679993,217.789993,217.940002,217.416275,919000
2019-08-21,219.300003,220.199997,217.559998,219.020004,218.493683,732600
2019-08-22,219.020004,220.440002,217.350006,218.270004,217.745483,614600
2019-08-23,218.199997,219.600006,212.800003,214.100006,213.585510,1043900
2019-08-26,215.860001,217.240005,214.539993,217.139999,216.618195,642900
2019-08-27,218.500000,220.229996,217.600006,218.509995,217.984894,915500
2019-08-28,216.860001,219.979996,216.639999,219.490005,218.962555,701700
2019-08-29,221.179993,222.279999,219.880005,221.820007,221.286957,669400
2019-08-30,223.199997,223.449997,219.820007,220.660004,220.129745,1038600
2019-09-03,219.119995,220.350006,215.910004,218.119995,217.595840,1102200
2019-09-04,219.139999,220.149994,217.410004,219.000000,218.473724,624500
2019-09-05,220.940002,221.220001,219.350006,220.220001,219.690796,721200
2019-09-06,220.110001,222.250000,219.699997,221.399994,220.867950,745500
2019-09-09,221.929993,221.929993,216.460007,217.179993,216.658096,1337500
2019-09-10,215.940002,216.289993,210.429993,213.690002,213.176483,1733600
2019-09-11,213.389999,218.169998,213.029999,217.949997,217.426239,925800
2019-09-12,220.130005,221.919998,219.860001,220.039993,219.511215,1059700
2019-09-13,220.360001,220.710007,217.479996,218.179993,217.655685,721800
2019-09-16,217.000000,217.910004,215.000000,215.289993,214.772629,845700
2019-09-17,216.000000,219.619995,215.960007,218.399994,217.875168,815900
2019-09-18,218.660004,220.649994,217.419998,220.479996,219.950165,983300
2019-09-19,220.910004,222.729996,220.259995,221.050003,220.518799,997100
2019-09-20,221.820007,222.419998,219.190002,221.199997,220.668442,3744300
2019-09-23,219.770004,221.460007,218.789993,220.190002,219.660873,1089500
2019-09-24,221.360001,223.009995,216.839996,217.990005,217.466156,1114200
2019-09-25,217.509995,218.380005,214.919998,217.949997,217.426239,918800
2019-09-26,219.039993,219.520004,214.820007,216.389999,215.869995,875200
2019-09-27,217.169998,217.169998,212.699997,213.610001,213.610001,945500
2019-09-30,214.210007,217.470001,213.990005,216.300003,216.300003,1338800
2019-10-01,216.500000,217.139999,212.169998,212.720001,212.720001,1140700
2019-10-02,210.990005,211.699997,207.190002,209.100006,209.100006,1388100
2019-10-03,208.399994,213.369995,207.490005,213.130005,213.130005,789500
2019-10-04,213.970001,215.929993,213.970001,215.490005,215.490005,709700
2019-10-07,214.449997,215.130005,212.679993,212.940002,212.940002,673100
2019-10-08,211.649994,211.649994,207.809998,207.880005,207.880005,1037500
2019-10-09,209.669998,211.070007,207.520004,210.869995,210.869995,1512600
2019-10-10,209.559998,211.960007,208.600006,211.289993,211.289993,920200
2019-10-11,213.869995,215.539993,212.509995,213.809998,213.809998,934900
2019-10-14,214.089996,214.479996,212.220001,212.660004,212.660004,682600
2019-10-15,214.350006,216.119995,213.619995,214.949997,214.949997,556000
2019-10-16,214.399994,216.139999,213.119995,215.750000,215.750000,1086000
2019-10-17,215.750000,217.000000,215.080002,215.559998,215.559998,715200
2019-10-18,215.699997,215.979996,214.279999,215.320007,215.320007,903900
2019-10-21,216.250000,216.250000,214.529999,215.070007,215.070007,680600
2019-10-22,215.600006,216.389999,209.419998,209.759995,209.759995,675200
2019-10-23,210.740005,211.369995,209.669998,210.460007,210.460007,594800
2019-10-24,210.910004,211.800003,209.880005,211.410004,211.410004,710800
2019-10-25,211.369995,212.169998,209.619995,211.619995,211.619995,672900
2019-10-28,211.639999,214.419998,211.029999,213.720001,213.720001,1754900
2019-10-29,213.149994,221.490005,213.149994,220.529999,220.529999,1834600
2019-10-30,214.990005,220.509995,214.190002,217.089996,217.089996,1937600
2019-10-31,216.619995,218.589996,214.369995,216.270004,216.270004,1082500
2019-11-01,217.889999,218.899994,212.720001,212.770004,212.770004,1443700
2019-11-04,206.000000,206.970001,202.000000,205.169998,205.169998,4457200
2019-11-05,205.270004,206.149994,197.929993,198.369995,198.369995,4224600
2019-11-06,200.009995,201.589996,198.679993,201.009995,201.009995,3056400
2019-11-07,202.259995,203.369995,198.729996,200.779999,200.779999,1986900
2019-11-08,200.770004,201.800003,199.619995,199.779999,199.779999,1420600
2019-11-11,199.570007,200.610001,197.710007,198.419998,198.419998,1333000
2019-11-12,199.649994,201.130005,198.919998,200.179993,200.179993,1365500
2019-11-13,200.009995,202.279999,199.600006,201.729996,201.729996,1129800
2019-11-14,201.720001,203.839996,201.199997,203.160004,203.160004,1405300
2019-11-15,204.380005,206.470001,203.500000,206.250000,206.250000,1767300
2019-11-18,206.250000,207.649994,204.679993,205.059998,205.059998,1274600
2019-11-19,205.660004,207.539993,204.779999,207.119995,207.119995,1415700
2019-11-20,207.059998,208.500000,203.529999,204.300003,204.300003,1442200
2019-11-21,204.000000,204.169998,200.509995,201.279999,201.279999,1584800
2019-11-22,202.529999,202.860001,199.750000,201.589996,201.589996,1200000
2019-11-25,202.360001,203.490005,201.440002,203.100006,203.100006,1294100
2019-11-26,204.089996,204.089996,201.960007,202.460007,202.460007,1268200
2019-11-27,202.479996,205.440002,202.479996,204.940002,204.940002,1430700
2019-11-29,205.000000,205.550003,203.759995,204.860001,204.860001,507600
